category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
C,ACE Cogeneration Co ,10.6791412714268,7996840,748828,C0001 ,ACE Cogeneration (ACE is Argus Cogen Expansion - Retired),2004
C,Air Products and Chemicals Inc ,7.8847157565587,3368800,427257,C0021 ,Stockton CoGen (Retired 3/31/2012 - Repowered E0002),2004
C,DTE Stockton LLC ,13.0651073064866,3792670,290290,C0004 ,Port of Stockton District Energy Facility - Retired Jan 2011,2004
C,GWF Power Systems LP ,10.8784647642426,1701740,156432,C0008 ,East Third Street Power Plant - Retired April 2012,2004
C,GWF Power Systems LP ,11.3034454667124,1748270,154667,C0009 ,Loveridge Road Power Plant - Retired April 2012,2004
C,GWF Power Systems LP ,11.4853141778157,1709210,148817,C0012 ,Nichols Road Power Plant - Retired April 2012,2004
C,GWF Power Systems LP ,11.2583877490566,1748270,155286,C0010 ,Wilbur East Power Plant - Retired April 2012,2004
C,GWF Power Systems LP ,11.2388722180545,1797770,159960,C0011 ,Wilbur West Power Plant - Retired April 2012,2004
C,Hanford LP ,12.6528721282375,2594560,205057,C0007 ,Hanford - Retired October 2011,2004
C,Jackson Valley Energy Part LP ,0,0,0.119999997317791,C0005 ,Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012,2004
C,Karnavati Holdings Inc ,48.2422237830254,15673130,324884.069824219,C0017 ,Argus Cogen Plant,2004
C,Los Angeles Department of Water & Power (LADWP) ,9.5433687465709,137761200,14435280,C0023 ,Intermountain Power Project (UT),2004
C,Mt Poso Cogeneration Co ,8.62647390107932,3630210,420822,C0016 ,Mt. Poso Cogeneration - Retired November 2011,2004
C,Rio Bravo ,5.59347820574587,1544130,276059,C0018 ,Rio Bravo Jasmin,2004
C,Rio Bravo ,5.26955907239693,1416800,268865,C0022 ,Rio Bravo Poso,2004
C,Southern California Edison (SCE) ,10.2132414286282,102831000,10068400,C0024 ,Mohave Generating Station (Nevada) - Retired December 2005,2004
C,Tesoro Refining & Marketing Company LLC ,13.5377029653603,2932280,216601,C0002 ,Los Angeles Refinery - Calciner,2004
C,TXI Riverside Cement ,5.30771551724138,738834,139200,C0019 ,TXI Riverside Cement Power House (Shutdown March 2008),2004
E,Big Valley Power LLC ,,0,0,E0003 ,Big Valley Power LLC_(Retired June 30  2010),2004
E,Bio Energy Partners/WM Renewable Energy ,34.1453854431394,1491368,43677,E0106 ,Altamont Gas Recovery,2004
E,Burney Forest Power ,18.1981752360875,4212550,231482,E0005 ,Burney Forest Products,2004
E,Burney Mountain Power ,19.047388841372,1536610,80673,E0006 ,Burney Mountain Power,2004
E,Chateau Energy Inc ,,0,0,E0042 ,Mesquite Lake Resource Recovery Project - Retired Dec 2008,2004
E,City of Oxnard Wastewater Division ,10.303762321255,74218,7203,E0211 ,Oxnard Wastewater Treatment Plant,2004
E,City of San Diego ,18.7772590272443,635460,33842,E0171 ,Gas Utilization Facility (Pt. Loma Sewage TP),2004
E,City of Sunnyvale Water Pollution Control Plant ,11.8571112585711,107212,9042,E0181 ,Sunnyvale Water Pollution Control Plant,2004
E,Collins Pine Co ,16.9,350844,20760,E0026 ,Collins Pine Co Project,2004
E,Community Renewable Energy Services Inc ,19.8000416351664,1807130,91269,E0033 ,Dinuba Energy,2004
E,County of Riverside Waste Management Department ,14.5454545454545,48000,3300,E0210 ,RCWMD Badlands Power Plant,2004
E,County of Sacramento Waste Management ,13.5998256582902,904878,66536,E0203 ,Kiefer Landfill Gas-to-Energy Facility,2004
E,County Sanitation Districts of Los Angeles County ,17.8856260949362,1286370,71922,E0113 ,Commerce Refuse To Energy,2004
E,County Sanitation Districts of Los Angeles County ,10.8530091319177,394572,36356,E0130 ,Palos Verdes Gas to Energy Facility - Retired Oct 2011,2004
E,County Sanitation Districts of Los Angeles County ,12.1295307924112,4572542,376976,E0127 ,Puente Hills Energy Recovery,2004
E,County Sanitation Districts of Los Angeles County ,13.6139568536539,921978,67723,E0129 ,Spadra Landfill Gas to Energy,2004
E,County Sanitation Districts of Los Angeles County ,13.354606920985,2141064,160324,E0212 ,Total Energy Facilities,2004
E,Covanta Delano/Mendota ,17.2325555213197,5816470,337528,E0029 ,Covanta Delano  Inc,2004
E,Covanta Delano/Mendota ,16.3065880921509,2653620,162733,E0052 ,Covanta Mendota LP,2004
E,Covanta Energy Inc ,19.0316171389081,2423410,127336,E0150 ,Stanislaus Resource Recovery Facility,2004
E,Desert View Power (formerly Colmac Energy Inc) ,13.1550656414805,4924020,374306,E0027 ,Desert View Power (Mecca Plant),2004
E,Diamond Walnut Growers Inc ,35.7577078113084,656440,18358,E0032 ,Diamond Walnut - Retired December 2005,2004
E,Dole Packaged Frozen Foods ,,0,0,E0043 ,J R Wood Incorporated - Retired December 2004,2004
E,DTE Energy Services ,17.1260949746427,2971720,173520,E0105 ,Woodland Biomass Power Ltd,2004
E,East Bay Municipal Utility District (EBMUD) ,,0,0,E0036 ,EBMUD Wastewater Treatment Plant Power Generation Station,2004
E,Eel River Power LLC ,7.05371995421595,1479024,209680,E0063 ,Scotia,2004
E,Encina Wastewater Authority ,16.2923938525658,125093,7678,E0251 ,Encina Water Pollution Control,2004
E,Energy 2001 Inc ,27.7027231467474,109869,3966,E0225 ,Lincoln Landfill - WPWMA,2004
E,Evergreen Pulp Incorporated ,37.819028900051,5195200,137370,E0048 ,Samoa Pulp Mill (Closed) - Retired December 2008,2004
E,Fortistar Methane Group ,17.2899408284024,184086,10647,E0118 ,American Canyon Power Plant (Retired 2013),2004
E,Fortistar Methane Group ,16.0694354515463,1042360,64866,E0117 ,Coyote Canyon,2004
E,Fortistar Methane Group ,24.4999710698374,423433,17283,E0120 ,Guadalupe Power Plant (Retired 2013),2004
E,Fortistar Methane Group ,15,184560,12304,E0123 ,Marsh Road Power Plant (Retired 2013),2004
E,Fortistar Methane Group ,12.2835371141172,566615,46128,E0168 ,MM Lopez Energy LLC,2004
E,Fortistar Methane Group ,14.534944061602,520976,35843,E0194 ,MM Prima Deshecha Energy LLC,2004
E,Fortistar Methane Group ,11.3721054316508,532840,46855,E0054 ,MM San Diego LLC - Miramar Landfill,2004
E,Fortistar Methane Group ,12.4307419682998,378802,30473,E0202 ,MM San Diego LLC - North City,2004
E,Fortistar Methane Group ,11.5785964439655,171919,14848,E0095 ,MM Tajiguas Energy LLC,2004
E,Fortistar Methane Group ,15.5991935483871,154744,9920,E0101 ,MM Tulare Energy LLC,2004
E,Fortistar Methane Group ,12.9724090682611,833140,64224,E0152 ,MM West Covina LLC,2004
E,Fortistar Methane Group ,17.5652783772119,162795,9268,E0154 ,MM Yolo Power LLC Facility,2004
E,Fortistar Methane Group ,12.1702157664645,86299,7091,E0204 ,MN Colton Genco LLC (Retired 2013),2004
E,Fortistar Methane Group ,12.1870320455226,162770,13356,E0209 ,MN Mid Valley Genco LLC,2004
E,Fortistar Methane Group ,13.4675589651514,165018,12253,E0206 ,MN Milliken Genco LLC (Retired 2014),2004
E,Fortistar Methane Group ,16.6999859806533,238242,14266,E0179 ,Newby Island I,2004
E,Fortistar Methane Group ,14.5500115633673,251657,17296,E0122 ,Newby Island II (Retired 2010),2004
E,Gas Recovery Systems Inc ,12.2499458288191,113067,9230,E0075 ,San Marcos,2004
E,Gas Recovery Systems Inc ,26.4,243672,9230,E0094 ,Sycamore Landfill San Diego,2004
E,HL Power Co ,15.020357596434,2412690,160628,E0041 ,HL Power Company (Honey Lake),2004
E,IHI Power Services Corp ,20.4676976332919,2719850,132885,E0100 ,Pacific Ultrapower Chinese,2004
E,Los Angeles Department of Water & Power (LADWP) ,,0,0,E0153 ,Bradley Landfill,2004
E,Madera Power LLC ,,0,0,E0050 ,Madera Power (offline 3/28/2012 - repowered 2013),2004
E,Marubeni Sustainable Energy Inc ,19.7913383584272,2084780,105338,E0037 ,DG Fairhaven Power Plant,2004
E,Monterey Regional Waste Mgmt Dist ,11.0026747503566,246812,22432,E0135 ,Marina Landfill Gas (Monterey Regional Waste Management Dst),2004
E,MRWPCA ,13,188721,14517,E0055 ,Monterey Regional Water Pollution Control Cogen,2004
