category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
C,ACE Cogeneration Co ,12.3200789438003,9813140,796516,C0001 ,ACE Cogeneration (ACE is Argus Cogen Expansion - Retired),2007
C,Air Products and Chemicals Inc ,7.73979610314356,3419380,441792,C0021 ,Stockton CoGen (Retired 3/31/2012 - Repowered E0002),2007
C,DTE Stockton LLC ,10.275030324034,2964860,288550,C0004 ,Port of Stockton District Energy Facility - Retired Jan 2011,2007
C,GWF Power Systems LP ,11.3265103398453,1881390,166105,C0008 ,East Third Street Power Plant - Retired April 2012,2007
C,GWF Power Systems LP ,11.4578799925977,1795530,156707,C0009 ,Loveridge Road Power Plant - Retired April 2012,2007
C,GWF Power Systems LP ,11.3241789478287,1812650,160069,C0012 ,Nichols Road Power Plant - Retired April 2012,2007
C,GWF Power Systems LP ,11.3695458703892,1826870,160681,C0010 ,Wilbur East Power Plant - Retired April 2012,2007
C,GWF Power Systems LP ,11.3797226360445,1779800,156401,C0011 ,Wilbur West Power Plant - Retired April 2012,2007
C,Hanford LP ,12.8265736353121,2750120,214408,C0007 ,Hanford - Retired October 2011,2007
C,Jackson Valley Energy Part LP ,0,0,0.119999997317791,C0005 ,Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012,2007
C,Karnavati Holdings Inc ,43.8324169600838,14910390,340168.100097656,C0017 ,Argus Cogen Plant,2007
C,Los Angeles Department of Water & Power (LADWP) ,9.50626189538168,137055200,14417360,C0023 ,Intermountain Power Project (UT),2007
C,Mt Poso Cogeneration Co ,9.33196749792165,3625740,388529,C0016 ,Mt. Poso Cogeneration - Retired November 2011,2007
C,Rio Bravo ,5.80212071547656,1642650,283112,C0018 ,Rio Bravo Jasmin,2007
C,Rio Bravo ,5.29736353888312,1556180,293765,C0022 ,Rio Bravo Poso,2007
C,Tesoro Refining & Marketing Company LLC ,15.706006862059,3680420,234332,C0002 ,Los Angeles Refinery - Calciner,2007
C,TXI Riverside Cement ,5.83000609791509,803095,137752,C0019 ,TXI Riverside Cement Power House (Shutdown March 2008),2007
E,Ameresco Inc ,11.5268530847759,233730,20277,E0214 ,Ameresco Santa Cruz Energy,2007
E,Big Valley Power LLC ,20.013397642015,746900,37320,E0003 ,Big Valley Power LLC_(Retired June 30  2010),2007
E,Bio Energy Partners/WM Renewable Energy ,18.9337746911577,875138,46221,E0106 ,Altamont Gas Recovery,2007
E,Burney Forest Power ,18.3769457895358,3889940,211675,E0005 ,Burney Forest Products,2007
E,Burney Mountain Power ,19.3848498160452,1412070,72844,E0006 ,Burney Mountain Power,2007
E,Chateau Energy Inc ,,0,0,E0042 ,Mesquite Lake Resource Recovery Project - Retired Dec 2008,2007
E,City of Oxnard Wastewater Division ,11.3710392902408,71774,6312,E0211 ,Oxnard Wastewater Treatment Plant,2007
E,City of San Diego ,9.42603333855881,360772,38274,E0171 ,Gas Utilization Facility (Pt. Loma Sewage TP),2007
E,City of Sunnyvale Water Pollution Control Plant ,11.8176687649229,108888,9214,E0181 ,Sunnyvale Water Pollution Control Plant,2007
E,Collins Pine Co ,30.8375189537528,1301590,42208,E0026 ,Collins Pine Co Project,2007
E,Community Renewable Energy Services Inc ,19.0397732618308,1618990,85032,E0033 ,Dinuba Energy,2007
E,County of Riverside Waste Management Department ,14.4354789036033,46872,3247,E0210 ,RCWMD Badlands Power Plant,2007
E,County of Sacramento Waste Management ,14.171920037192,762095,53775,E0203 ,Kiefer Landfill Gas-to-Energy Facility,2007
E,County Sanitation Districts of Los Angeles County ,16.6926399081876,1105420,66222,E0113 ,Commerce Refuse To Energy,2007
E,County Sanitation Districts of Los Angeles County ,11.8548431862337,341704,28824,E0130 ,Palos Verdes Gas to Energy Facility - Retired Oct 2011,2007
E,County Sanitation Districts of Los Angeles County ,11.8840687228682,4853727,408423,E0127 ,Puente Hills Energy Recovery,2007
E,County Sanitation Districts of Los Angeles County ,13.7059130175752,736172,53712,E0129 ,Spadra Landfill Gas to Energy,2007
E,County Sanitation Districts of Los Angeles County ,11.334150867078,1765328,155753,E0212 ,Total Energy Facilities,2007
E,Covanta Delano/Mendota ,17.415331117549,3796220,217981.5,E0029 ,Covanta Delano  Inc,2007
E,Covanta Delano/Mendota ,16.3518072289157,2714400,166000,E0052 ,Covanta Mendota LP,2007
E,Covanta Energy Inc ,18.8315744784085,2483960,131904,E0150 ,Stanislaus Resource Recovery Facility,2007
E,Desert View Power (formerly Colmac Energy Inc) ,12.8896721831487,4713650,365692,E0027 ,Desert View Power (Mecca Plant),2007
E,DTE Energy Services ,16.758891947323,2484070,148224,E0105 ,Woodland Biomass Power Ltd,2007
E,East Bay Municipal Utility District (EBMUD) ,14.5792192813798,516030,35394.8994140625,E0036 ,EBMUD Wastewater Treatment Plant Power Generation Station,2007
E,Eel River Power LLC ,17.9254147235898,2483136,138526,E0063 ,Scotia,2007
E,Encina Wastewater Authority ,19.1098516419403,114640,5999,E0251 ,Encina Water Pollution Control,2007
E,Energy 2001 Inc ,27.7132642116553,232542,8391,E0225 ,Lincoln Landfill - WPWMA,2007
E,Evergreen Pulp Incorporated ,37.3219724974124,5048170,135260,E0048 ,Samoa Pulp Mill (Closed) - Retired December 2008,2007
E,Fortistar Methane Group ,17.289961482908,143645,8308,E0118 ,American Canyon Power Plant (Retired 2013),2007
E,Fortistar Methane Group ,18.8977239482769,322981,17091,E0117 ,Coyote Canyon,2007
E,Fortistar Methane Group ,24.5000269527249,454500,18551,E0120 ,Guadalupe Power Plant (Retired 2013),2007
E,Fortistar Methane Group ,15,167580,11172,E0123 ,Marsh Road Power Plant (Retired 2013),2007
E,Fortistar Methane Group ,12.79220325036,621829,48610,E0168 ,MM Lopez Energy LLC,2007
E,Fortistar Methane Group ,13.5059004864891,280396,20761,E0194 ,MM Prima Deshecha Energy LLC,2007
E,Fortistar Methane Group ,12.7346044503345,595763,46783,E0054 ,MM San Diego LLC - Miramar Landfill,2007
E,Fortistar Methane Group ,22.906666217082,679343,29657,E0202 ,MM San Diego LLC - North City,2007
E,Fortistar Methane Group ,11.7631964439056,232876,19797,E0095 ,MM Tajiguas Energy LLC,2007
E,Fortistar Methane Group ,11.2747182842603,124067,11004,E0101 ,MM Tulare Energy LLC,2007
E,Fortistar Methane Group ,31.013973769141,1806626,58252,E0152 ,MM West Covina LLC,2007
E,Fortistar Methane Group ,11.7916968630293,227792,19318,E0154 ,MM Yolo Power LLC Facility,2007
E,Fortistar Methane Group ,12.9642222786095,51092,3941,E0204 ,MN Colton Genco LLC (Retired 2013),2007
E,Fortistar Methane Group ,13.3991511185781,151531,11309,E0209 ,MN Mid Valley Genco LLC,2007
E,Fortistar Methane Group ,11.7339896148853,108469,9244,E0206 ,MN Milliken Genco LLC (Retired 2014),2007
E,Fortistar Methane Group ,16.6999723985647,242016,14492,E0179 ,Newby Island I,2007
E,Fortistar Methane Group ,14.5499942336524,252326,17342,E0122 ,Newby Island II (Retired 2010),2007
E,Gas Recovery Systems Inc ,12.25,113827,9292,E0075 ,San Marcos,2007
E,Gas Recovery Systems Inc ,26.4001186744591,546587,20703.9599609375,E0094 ,Sycamore Landfill San Diego,2007
E,HL Power Co ,14.840633083432,2031000,136854,E0041 ,HL Power Company (Honey Lake),2007
E,IHI Power Services Corp ,21.218785758921,2614600,123221,E0100 ,Pacific Ultrapower Chinese,2007
E,Los Angeles Department of Water & Power (LADWP) ,13.6819835829737,161680,11817,E0153 ,Bradley Landfill,2007
E,Madera Power LLC ,,0,0,E0050 ,Madera Power (offline 3/28/2012 - repowered 2013),2007
E,Marubeni Sustainable Energy Inc ,21.5240821072403,2406500,111805,E0037 ,DG Fairhaven Power Plant,2007
E,Monterey Regional Waste Mgmt Dist ,11.3081285444234,311064,27508,E0135 ,Marina Landfill Gas (Monterey Regional Waste Management Dst),2007
E,MRWPCA ,13,113607,8739,E0055 ,Monterey Regional Water Pollution Control Cogen,2007
E,Mt Lassen Power ,19.3063239043884,1294740,67063,E0056 ,Mount  Lassen Power (Retired 2011),2007
E,Orange County Sanitation District ,10.1699350918381,589124,57928,E0025 ,Plant No 2,2007
E,Otay Landfill Gas LLC ,12.7809037298576,340266,26623,E0061 ,Otay 1 & 2 Power Station,2007
E,Otay Landfill Gas LLC ,13.581346841478,273474,20136,E0300 ,Otay 3 Power Station,2007
E,Pacific Oroville Power Inc ,20.387965828064,2424700,118928,E0064 ,Pacific Oroville Power Inc,2007
E,Pacific Recovery Corp ,13.3269192840138,213003.890625,15982.98046875,E0125 ,Oxnard - Closed December 2009,2007
E,Pacific Recovery Corp ,12.8027253019511,124020,9687,E0144 ,Salinas - Closed August 2009,2007
E,Ridgewood Power Management LLC ,12.4302126956138,451167,36296,E0109 ,Brea Power Partners LP,2007
E,Rio Bravo ,16.6258581622645,2458050,147845,E0098 ,Rio Bravo Fresno,2007
E,Rio Bravo ,16.4365113451893,2257900,137371,E0099 ,Rio Bravo Rocklin,2007
E,SCS Energy ,9.92926741248647,330168,33252,E0142 ,Penrose Landfill - Retired December 2005,2007
E,SERRF Joint Powers Authority ,17.5466808676582,4184550,238481,E0112 ,Southeast Resource Recovery,2007
E,SF Public Utilities Commisson ,,0,0,E0110 ,Southeast Digester Gas Cogen Plant,2007
E,Sierra Pacific Industries Inc ,38.2708626790806,1113950,29107,E0174 ,SPI - Anderson,2007
E,Sierra Pacific Industries Inc ,23.3970122304364,2747090,117412,E0078 ,SPI - Burney,2007
E,Sierra Pacific Industries Inc ,24.7312992125984,2763970,111760,E0004 ,SPI - Lincoln,2007
