category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
G,City of Glendale ,7.35327084245871,1191110.31323242,161983.740127563,G0236 ,Grayson,2013
G,City of Palm Springs ,11.7604969609272,95660,8134.01000976562,G0119 ,Municipal Cogeneration Plant (Palm Springs),2013
G,City of Palo Alto ,9.5,228,24,G1034 ,COBUG - City of Palo Alto Backup Generator,2013
G,City of Pasadena ,11.2702166989599,506044,44901,G0061 ,Broadway,2013
G,City of Pasadena ,11.616594958172,622631.599804699,53598.4599658176,G0231 ,Glenarm,2013
G,City of Redding Electric Utility ,8.78537097355036,1290513.02001953,146893.400848389,G0487 ,Redding Power,2013
G,City of Riverside Public Utilities Department ,8.84485920997055,197665,22348.009765625,G0923 ,Clearwater,2013
G,City of Riverside Public Utilities Department ,9.76401791943598,531807,54466,G0922 ,Riverside Energy Resource Center,2013
G,City of Riverside Public Utilities Department ,12.4941496168826,20856.109375,1669.27001953125,G0912 ,Springs Generation Project,2013
G,City of Riverside Regional Water Control Plant ,17.0996051497006,22606.0199999996,1322.01999999955,G1035 ,Riverside Water Quality Control Plant,2013
G,City of Roseville ,20.7407237415653,17674,852.139984130859,G0382 ,Roseville,2013
G,City of Roseville ,7.40581505135468,4125824,557106,G0213 ,Roseville Energy Park (REP),2013
G,City of San Jose ,6.72741157299611,304275.1015625,45229.1491699219,G1047 ,San Jose-Santa Clara Regional Wastewater Facility,2013
G,City of Santa Rosa Utilities Department ,8.55631399317406,50140,5860,G0077 ,Laguna Plant Cogen Facility,2013
G,City of Vernon ,13.4065344882825,2178.83000555634,162.520001530647,G0652 ,Vernon (includes H. Gonzales),2013
G,Coalinga Cogeneration Company ,13.2869139119954,3362320,253055,G0131 ,Coalinga Cogeneration,2013
G,Colton Power LP ,14.6379645802842,27339.6201171875,1867.72006225586,G0842 ,Century (Alliance),2013
G,Colton Power LP ,14.2920190216733,20232.6401367188,1415.66003417969,G0821 ,Drews - Agua Mansa (Alliance Colton),2013
G,ConocoPhillips ,9.81906222013085,3881220,395274,G0759 ,ConocoPhillips Los Angeles Refinery Wilmington Plant,2013
G,ConocoPhillips Company San Francisco Refinery ,10.1648763045704,3991320,392658,G0632 ,ConocoPhillips Company  San Francisco Refinery,2013
G,ConocoPhillips Company San Francisco Refinery ,1.99775349882094,143173,71667,G0630 ,Phillips66 - Carbon Plant,2013
G,Corn Products International Inc ,14.9797030137949,340968,22762,G0751 ,Ingredion Stockton Plant,2013
G,Corona Energy Partners Ltd ,9.74555669601858,1262800,129577,G0149 ,Corona Cogen,2013
G,County of Los Angeles ,9.00290797471678,1783260,198076,G0157 ,Pitchess Cogeneration Station,2013
G,County of Sonoma ,8.79129911788292,87702,9976,G1024 ,Fuel Cell DFC,2013
G,CP Kelco US Inc ,12.5873827672179,1054005,83735.0400390625,G0290 ,CP Kelco - San Diego Plant,2013
G,Creed Energy Center LLC ,10.8381530218265,137547,12691,G0918 ,Creed Energy Center  LLC,2013
G,Crockett Cogeneration LP ,8.77445299388873,13855300,1579050,G0161 ,Crockett Cogeneration Project,2013
G,Delta Energy Center LLC ,7.1861792745729,40621100,5652670,G0783 ,Delta Energy Center  LLC,2013
G,DGC Operations LLC ,9.98058183185617,3078750,308474,G0512 ,Sentinel Energy Project CPV,2013
G,Diamond Generating Corporation ,10.9357962110771,936301,85618,G0818 ,Indigo Generation LLC,2013
G,Diamond Generating Corporation ,10.1273194404796,886900,87575,G0819 ,Larkspur Energy LLC,2013
G,Double C Ltd ,10.4563574324469,88420,8456.099609375,G0176 ,Double C,2013
G,Duke Energy Moss Landing & Oakland LLC ,7.43332165067967,37497510,5044516,G0372 ,Moss Landing Power Plant,2013
G,Duke Energy Oakland LLC ,12.4402201971214,37274.009765625,2996.25,G0406 ,Oakland Power Plant,2013
G,Eco Services Operations LLC ,35.8550021105952,509643,14214,G0494 ,Rhodia - Martinez,2013
G,Eco Services Operations LLC ,29.4528105482304,594181,20174,G0495 ,Rhodia Dominguez Plant,2013
G,EF Oxnard Inc ,9.06831439052258,1507970,166290,G0180 ,EF Oxnard  Inc.,2013
G,El Segundo Power LLC ,8.21192205646511,4708850,573416.3046875,G0053 ,El Segundo Energy Center (Units 5 6 7 8),2013
G,El Segundo Power LLC ,12.1299062759426,6049160,498698,G0194 ,El Segundo Power Station (for Unit 3 and 4),2013
G,Elk Hills Power LLC ,7.18858257403774,27992053,3893960,G0799 ,Elk Hills Power  LLC,2013
G,Energia Azteca X Sociedad Anonima de Capital Variable ,7.56855072567254,19079060,2520834,G9787 ,La Rosita (INTERGEN  Mexicali  Mexico),2013
G,Energy Operations Group ,10.8665929259796,854701,78654,G0366 ,Lake Shore Mojave  LLC (Retired 8/2013),2013
G,Energy Operations Group LLC ,8.72412438858938,2443540,280090,G0084 ,Carson Cogeneration Co,2013
G,Escondido Energy Center LLC ,17.8206390296753,9109.01953125,511.149993896484,G0924 ,Chula Vista Energy Center LLC,2013
G,Escondido Energy Center LLC ,9.7466005226558,220049,22577,G0686 ,Yuba City Cogeneration Partners LP,2013
G,ExxonMobil Oil Corporation ,9.37427175342981,1995220,212840,G0363 ,ExxonMobil Torrance Refinery,2013
G,ExxonMobil Production Company ,10.7599416820268,3866556,359347.30078125,G0202 ,ExxonMobil Las Flores Canyon,2013
G,Foster Wheeler Martinez Inc / Martinez Cogen Limited Partnership ,9.82851264444711,7786590,792245,G0613 ,Martinez Cogen Limited,2013
G,Fresno Cogeneration Partners ,9.75769059756393,387118.029999999,39673.1199999973,G0384 ,Fresno Cogeneration Partners  LP,2013
G,Fresno Cogeneration Partners ,16.5041361380288,69829,4231,G0904 ,Fresno Cogeneration Partners  LP PKR,2013
G,Frito-Lay Inc ,11.90073463537,332090,27905,G0216 ,Frito-Lay (Kern Plant),2013
G,General Mills Operations Inc ,18.6306087179159,291066,15623,G0225 ,General Mills Operations Inc Lodi Plant,2013
G,Gilroy Energy Center LLC ,10.5897443822829,342610,32353,G0917 ,Feather River Energy Center,2013
G,Gilroy Energy Center LLC ,11.214817985794,707341,63072,G0822 ,Gilroy Energy Center,2013
G,Goal Line LP ,8.68686052438554,1397490,160874,G0233 ,Goal Line LP,2013
G,Golden State Water Company (BVES) ,13.2416666666667,7945,600,G0930 ,Bear Valley Power Plant,2013
G,Goose Haven Energy Center LLC ,11.0837140992167,135842,12256,G0916 ,Goose Haven Energy Center,2013
G,Graphic Packaging International Inc ,10.3044958814597,2239270,217310,G0144 ,Altivity Packaging - Santa Clara,2013
G,Greenleaf Plants 1&2 ,8.68718713891367,187944,21634.6208496094,G0238 ,Greenleaf 1  Inc.,2013
G,Greenleaf Plants 1&2 ,9.86986244331559,2607440,264182,G0239 ,Greenleaf 2  Inc.,2013
G,Harbor Cogeneration Co ,10.6913083538645,249984.600000024,23382.0400390625,G0246 ,Harbor Cogeneration Co,2013
G,High Desert Power Project LLC ,7.14387296312015,31847700,4458044,G0778 ,High Desert Power Project,2013
G,High Sierra Ltd ,10.4987551493182,91445.203125,8710.099609375,G0258 ,High Sierra,2013
G,Houweling Nurseries Oxnard Inc ,8.63033016218999,323992,37541.08984375,G1046 ,Houweling Nurseries,2013
G,Imperial Irrigation District ,16.3539930708209,16940.1198730469,1035.8399810791,G0130 ,Coachella,2013
G,Imperial Irrigation District ,8.90096640965518,10557430,1186099.296875,G0190 ,El Centro Generating Station,2013
G,Imperial Irrigation District ,10.3841812196332,536209,51637.099609375,G0931 ,Niland Gas Turbine Plant,2013
G,Imperial Irrigation District ,13.4838067906756,17374.0200195312,1288.51000976562,G0504 ,Rockwood,2013
G,Inland Empire Energy Center ,7.02787640676571,11577070,1647307,G0868 ,Inland Empire Energy Center,2013
G,International Power Technology Inc ,15.8713872372898,499171,31451,G0515 ,SRI International Cogen Project,2013
G,Intertie ,12.030082484231,24794,2061,G1042 ,Pacific Palms Cogeneration (shutdown Dec 2014),2013
G,JR Simplot Company ,9.44346092503987,118421,12540,G0128 ,Lathrop Plant,2013
G,Kern Front Ltd ,10.5096188539833,80904.203125,7698.11010742188,G0292 ,Kern Front,2013
G,Kern River Cogeneration Co ,12.2223482971868,15855676,1297269.20019531,G0293 ,Kern River Cogeneration Co,2013
G,KES Kingsburg LP ,10.2241087939052,306018,29931.01953125,G0286 ,Kingsburg Cogeneration,2013
G,King City Energy Center LLC ,11.394523685694,73472,6448.009765625,G0823 ,King City Energy Center,2013
G,Kirkwood Meadows  ,11.273691186216,85060,7545,G0801 ,Kirkwood Meadows PUD,2013
G,Kyocera America Inc ,11.4224519940916,139194,12186,G0298 ,Kyocera Project,2013
G,LA County ISD (Civic Center) ,12.8900910492981,1646490,127733,G0758 ,Civic Center Cogen,2013
G,LA County ISD (Health Services) ,18.3594904310395,315618,17191,G0899 ,Olive View Medical Center,2013
G,La Paloma Generating Co LLC ,7.16366962312735,47071900,6570920,G0781 ,La Paloma Generating,2013
G,Lambie Energy Center LLC ,11.1346170526498,128371,11529,G0915 ,Lambie Energy Center,2013
G,LAX Airport ,,0,0,G0803 ,Central Utility Plant (LAX),2013
G,Linn Operating Company (Berry Petroleum LLC) ,12.9923988899318,1273411,98012,G0368 ,Berry Cogen Midway-Sunset 18MW,2013
G,Linn Operating Company (Berry Petroleum LLC) ,13.9637367281179,4229560,302896,G0638 ,Berry Cogen Midway-Sunset 38MW,2013
