category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
C,ACE Cogeneration Co ,12.094802393987,9477850,783630,C0001 ,ACE Cogeneration (ACE is Argus Cogen Expansion - Retired),2010
C,Air Products and Chemicals Inc ,8.32757954781782,2802980,336590,C0021 ,Stockton CoGen (Retired 3/31/2012 - Repowered E0002),2010
C,DTE Stockton LLC ,,0,0,C0004 ,Port of Stockton District Energy Facility - Retired Jan 2011,2010
C,GWF Power Systems LP ,11.3979202969385,1609090,141174,C0008 ,East Third Street Power Plant - Retired April 2012,2010
C,GWF Power Systems LP ,11.2729672581132,1716670,152282,C0009 ,Loveridge Road Power Plant - Retired April 2012,2010
C,GWF Power Systems LP ,11.4304648733351,1750690,153160,C0012 ,Nichols Road Power Plant - Retired April 2012,2010
C,GWF Power Systems LP ,11.5702316879736,1706910,147526,C0010 ,Wilbur East Power Plant - Retired April 2012,2010
C,GWF Power Systems LP ,11.5501707502361,1626830,140849,C0011 ,Wilbur West Power Plant - Retired April 2012,2010
C,Hanford LP ,11.3299670325085,1900500,167741,C0007 ,Hanford - Retired October 2011,2010
C,Jackson Valley Energy Part LP ,0,0,0.119999997317791,C0005 ,Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012,2010
C,Karnavati Holdings Inc ,46.9603299550239,15060515,320707.180175781,C0017 ,Argus Cogen Plant,2010
C,Los Angeles Department of Water & Power (LADWP) ,9.62895289494647,126317900,13118550,C0023 ,Intermountain Power Project (UT),2010
C,Mt Poso Cogeneration Co ,10.7988981639417,3222510,298411,C0016 ,Mt. Poso Cogeneration - Retired November 2011,2010
C,Rio Bravo ,11.6051963121506,3120440,268883,C0018 ,Rio Bravo Jasmin,2010
C,Rio Bravo ,11.4019618961216,3217360,282176,C0022 ,Rio Bravo Poso,2010
C,Tesoro Refining & Marketing Company LLC ,17.0701150909292,3702030,216872,C0002 ,Los Angeles Refinery - Calciner,2010
E,Ameresco Inc ,10.4598177299089,909000,86904,E0218 ,Ameresco Half Moon Bay (Ox Mountain Landfill),2010
E,Ameresco Inc ,10.561528150134,315156,29840,E0217 ,Ameresco Keller Canyon,2010
E,Ameresco Inc ,11.6692532942899,239103,20490,E0214 ,Ameresco Santa Cruz Energy,2010
E,Big Valley Power LLC ,,0,0,E0003 ,Big Valley Power LLC_(Retired June 30  2010),2010
E,Bio Energy Partners/WM Renewable Energy ,17.5229089024852,879247,50177,E0106 ,Altamont Gas Recovery,2010
E,Blue Lake Power LLC ,18.3988078034682,509279,27680,E0097 ,Blue Lake,2010
E,Burney Forest Power ,19.1277575473864,4249480,222163,E0005 ,Burney Forest Products,2010
E,Burney Mountain Power ,21.0617698709628,1379230,65485,E0006 ,Burney Mountain Power,2010
E,City of Oxnard Wastewater Division ,16.0921929546176,101413,6302,E0211 ,Oxnard Wastewater Treatment Plant,2010
E,City of San Diego ,17.6216933410731,637500,36177,E0171 ,Gas Utilization Facility (Pt. Loma Sewage TP),2010
E,City of Santa Maria ,17.3330515638208,20505,1183,E0228 ,Santa Maria II Landfill,2010
E,City of Sunnyvale Water Pollution Control Plant ,7.44562033449872,78797,10583,E0181 ,Sunnyvale Water Pollution Control Plant,2010
E,Collins Pine Co ,19.7633978980283,1137680,57565,E0026 ,Collins Pine Co Project,2010
