category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
C,ACE Cogeneration Co ,11.8593742183502,9245580,779601,C0001 ,ACE Cogeneration (ACE is Argus Cogen Expansion - Retired),2011
C,Air Products and Chemicals Inc ,8.06336680221009,2675030,331751,C0021 ,Stockton CoGen (Retired 3/31/2012 - Repowered E0002),2011
C,DTE Stockton LLC ,0,0,0.0299999993294477,C0004 ,Port of Stockton District Energy Facility - Retired Jan 2011,2011
C,GWF Power Systems LP ,11.2288706383349,1550460,138078,C0008 ,East Third Street Power Plant - Retired April 2012,2011
C,GWF Power Systems LP ,12.0181271726048,1787420,148727,C0009 ,Loveridge Road Power Plant - Retired April 2012,2011
C,GWF Power Systems LP ,12.0831279776573,1765200,146088,C0012 ,Nichols Road Power Plant - Retired April 2012,2011
C,GWF Power Systems LP ,12.1744888668157,1764960,144972,C0010 ,Wilbur East Power Plant - Retired April 2012,2011
C,GWF Power Systems LP ,11.3287153652393,1601110,141332,C0011 ,Wilbur West Power Plant - Retired April 2012,2011
C,Hanford LP ,13.2823838737949,1136640,85575,C0007 ,Hanford - Retired October 2011,2011
C,Jackson Valley Energy Part LP ,0,0,0.100000001490116,C0005 ,Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012,2011
C,Karnavati Holdings Inc ,49.4861085544619,16041075,324153.089999914,C0017 ,Argus Cogen Plant,2011
C,Los Angeles Department of Water & Power (LADWP) ,9.3489042379391,121830900,13031570,C0023 ,Intermountain Power Project (UT),2011
C,Mt Poso Cogeneration Co ,12.5792644371409,1810370,143917,C0016 ,Mt. Poso Cogeneration - Retired November 2011,2011
C,Rio Bravo ,11.9864327099528,3487980,290994,C0018 ,Rio Bravo Jasmin,2011
C,Rio Bravo ,11.9035590358563,2686050,225651,C0022 ,Rio Bravo Poso,2011
C,Tesoro Refining & Marketing Company LLC ,14.9682094756273,3284100,219405,C0002 ,Los Angeles Refinery - Calciner,2011
E,Ameresco Inc ,13.4847703842549,575530,42680,E0250 ,Ameresco Chiquita Energy,2011
E,Ameresco Inc ,10.6894254787677,924336,86472,E0218 ,Ameresco Half Moon Bay (Ox Mountain Landfill),2011
E,Ameresco Inc ,10.5420873213583,321618,30508,E0217 ,Ameresco Keller Canyon,2011
E,Ameresco Inc ,11.4653236967553,223677,19509,E0214 ,Ameresco Santa Cruz Energy,2011
E,Bio Energy Partners/WM Renewable Energy ,17.1094319769235,943089,55121,E0106 ,Altamont Gas Recovery,2011
E,Blue Lake Power LLC ,22.1668459536991,213269,9621.080078125,E0097 ,Blue Lake,2011
E,Burney Forest Power ,18.2680888954505,3959590,216749,E0005 ,Burney Forest Products,2011
E,City of Oxnard Wastewater Division ,15.2864377274885,96595,6319,E0211 ,Oxnard Wastewater Treatment Plant,2011
E,City of San Diego ,17.2669672926537,605000,35038,E0171 ,Gas Utilization Facility (Pt. Loma Sewage TP),2011
E,City of Santa Maria ,17.3486033519553,46581,2685,E0228 ,Santa Maria II Landfill,2011
E,City of Sunnyvale Water Pollution Control Plant ,9.45911810325726,85378,9026,E0181 ,Sunnyvale Water Pollution Control Plant,2011
E,Collins Pine Co ,23.0587678947595,1072740,46522,E0026 ,Collins Pine Co Project,2011
E,Community Renewable Energy Services Inc ,20.5139274334464,1397060,68103,E0033 ,Dinuba Energy,2011
E,County of Riverside Waste Management Department ,13.0403138528139,48197,3696,E0210 ,RCWMD Badlands Power Plant,2011
E,County of Sacramento Waste Management ,12.1373400565449,832840,68618,E0203 ,Kiefer Landfill Gas-to-Energy Facility,2011
E,County Sanitation Districts of Los Angeles County ,11.7462827101887,598802,50978,E0227 ,Calabasas Gas-to-Energy Facility,2011
E,County Sanitation Districts of Los Angeles County ,14.8606442391678,1122900,75562,E0113 ,Commerce Refuse To Energy,2011
E,County Sanitation Districts of Los Angeles County ,18.7152638867518,243261,12998,E0130 ,Palos Verdes Gas to Energy Facility - Retired Oct 2011,2011
E,County Sanitation Districts of Los Angeles County ,11.7698786946025,4787304,406742,E0127 ,Puente Hills Energy Recovery,2011
E,County Sanitation Districts of Los Angeles County ,10.4944648145537,297665,28364,E0128 ,Puente Hills Gas-to-Energy Facility  Phase II,2011
E,County Sanitation Districts of Los Angeles County ,14.994301994302,610508,40716,E0129 ,Spadra Landfill Gas to Energy,2011
E,County Sanitation Districts of Los Angeles County ,12.7676229186988,1687677,132184.119999997,E0212 ,Total Energy Facilities,2011
E,Covanta Delano/Mendota ,15.5849770332343,5248880,336791,E0029 ,Covanta Delano  Inc,2011
E,Covanta Delano/Mendota ,16.7491707222585,2767030,165204,E0052 ,Covanta Mendota LP,2011
E,Covanta Energy Inc ,20.1771140235023,2383240,118116,E0150 ,Stanislaus Resource Recovery Facility,2011
E,Desert View Power (formerly Colmac Energy Inc) ,15.4184481670989,5279400,342408,E0027 ,Desert View Power (Mecca Plant),2011
E,DTE Energy Services ,16.701781374713,2996500,179412,E0105 ,Woodland Biomass Power Ltd,2011
E,East Bay Municipal Utility District (EBMUD) ,13.7542768273717,44220,3215,E0242 ,EBMUD Wastewater Treatment Plant Digester Gas Turbine,2011
E,East Bay Municipal Utility District (EBMUD) ,13.7542768273717,44220,3215,E0036 ,EBMUD Wastewater Treatment Plant Power Generation Station,2011
E,Eel River Power LLC ,17.1863314992029,2072002,120561.040039062,E0063 ,Scotia,2011
E,Encina Wastewater Authority ,10.1434308663224,123760,12201,E0251 ,Encina Water Pollution Control,2011
E,Energy 2001 Inc ,27.7088176042151,536415,19359,E0225 ,Lincoln Landfill - WPWMA,2011
E,Fortistar Methane Group ,14.855941831402,65381,4401,E0118 ,American Canyon Power Plant (Retired 2013),2011
E,Fortistar Methane Group ,20.0397408468898,992889,49546,E0117 ,Coyote Canyon,2011
E,Fortistar Methane Group ,14.2614371600344,249076,17465,E0120 ,Guadalupe Power Plant (Retired 2013),2011
E,Fortistar Methane Group ,13.6179930795848,98390,7225,E0123 ,Marsh Road Power Plant (Retired 2013),2011
E,Fortistar Methane Group ,10.3017083187697,471571,45776,E0168 ,MM Lopez Energy LLC,2011
E,Fortistar Methane Group ,17.7506282064705,678145,38204,E0194 ,MM Prima Deshecha Energy LLC,2011
E,Fortistar Methane Group ,11.7884318348102,580038,49204,E0054 ,MM San Diego LLC - Miramar Landfill,2011
E,Fortistar Methane Group ,12.6635757853542,359177,28363,E0202 ,MM San Diego LLC - North City,2011
E,Fortistar Methane Group ,11.6854576885778,277144,23717,E0095 ,MM Tajiguas Energy LLC,2011
E,Fortistar Methane Group ,18.5116279069767,796,43,E0101 ,MM Tulare Energy LLC,2011
E,Fortistar Methane Group ,18.3142417519292,841596,45953.0900268555,E0152 ,MM West Covina LLC,2011
E,Fortistar Methane Group ,13.0981118297517,251117,19172,E0154 ,MM Yolo Power LLC Facility,2011
E,Fortistar Methane Group ,16.5897855866587,111417,6716,E0204 ,MN Colton Genco LLC (Retired 2013),2011
E,Fortistar Methane Group ,14.5898297319997,191083,13097,E0209 ,MN Mid Valley Genco LLC,2011
E,Fortistar Methane Group ,19.1208667875335,221477,11583,E0206 ,MN Milliken Genco LLC (Retired 2014),2011
E,Fortistar Methane Group ,13.9724899896189,188433,13486,E0179 ,Newby Island I,2011
