category,company.name,heat.rate,main.mmbtu,net.mwh,plant.id,plant.name,year
E,County of Riverside Waste Management Department ,12.8567580415148,81139,6311,E0210 ,RCWMD Badlands Power Plant,2009
E,County of Sacramento Waste Management ,12.9075373382537,814969,63139,E0203 ,Kiefer Landfill Gas-to-Energy Facility,2009
E,County Sanitation Districts of Los Angeles County ,14.8781124967345,1082100,72731,E0113 ,Commerce Refuse To Energy,2009
E,County Sanitation Districts of Los Angeles County ,17.5937747426762,355535,20208,E0130 ,Palos Verdes Gas to Energy Facility - Retired Oct 2011,2009
E,County Sanitation Districts of Los Angeles County ,11.0782898462571,4225437,381416,E0127 ,Puente Hills Energy Recovery,2009
E,County Sanitation Districts of Los Angeles County ,10.5712834224599,395366,37400,E0128 ,Puente Hills Gas-to-Energy Facility  Phase II,2009
E,County Sanitation Districts of Los Angeles County ,14.4886315460651,649337,44817,E0129 ,Spadra Landfill Gas to Energy,2009
E,County Sanitation Districts of Los Angeles County ,13.1588218148424,1735387,131880.119999997,E0212 ,Total Energy Facilities,2009
E,Covanta Delano/Mendota ,13.9816206303591,4772780,341361,E0029 ,Covanta Delano  Inc,2009
E,Covanta Delano/Mendota ,16.8113599264648,3182340,189297,E0052 ,Covanta Mendota LP,2009
E,Covanta Energy Inc ,19.0284954522104,2518840,132372,E0150 ,Stanislaus Resource Recovery Facility,2009
E,Desert View Power (formerly Colmac Energy Inc) ,15.4087060280043,5501170,357017,E0027 ,Desert View Power (Mecca Plant),2009
E,DTE Energy Services ,16.3356902863447,2606000,159528,E0105 ,Woodland Biomass Power Ltd,2009
E,East Bay Municipal Utility District (EBMUD) ,12.2384218077475,426509,34850,E0036 ,EBMUD Wastewater Treatment Plant Power Generation Station,2009
E,Eel River Power LLC ,15.5474420058539,1641359,105571,E0063 ,Scotia,2009
E,Encina Wastewater Authority ,11.4997817165808,131707,11453,E0251 ,Encina Water Pollution Control,2009
E,Energy 2001 Inc ,27.7126177024482,441462,15930,E0225 ,Lincoln Landfill - WPWMA,2009
E,Fortistar Methane Group ,15.7059612518629,105387,6710,E0118 ,American Canyon Power Plant (Retired 2013),2009
E,Fortistar Methane Group ,17.251352186679,893068,51768,E0117 ,Coyote Canyon,2009
E,Fortistar Methane Group ,13.8559312386157,243421,17568,E0120 ,Guadalupe Power Plant (Retired 2013),2009
E,Fortistar Methane Group ,13.3772057997078,119017,8897,E0123 ,Marsh Road Power Plant (Retired 2013),2009
E,Fortistar Methane Group ,10.5487309110058,500801,47475,E0168 ,MM Lopez Energy LLC,2009
E,Fortistar Methane Group ,17.6092500809444,707029,40151,E0194 ,MM Prima Deshecha Energy LLC,2009
E,Fortistar Methane Group ,12.0928931280989,607293,50219,E0054 ,MM San Diego LLC - Miramar Landfill,2009
E,Fortistar Methane Group ,12.704879424155,383014,30147,E0202 ,MM San Diego LLC - North City,2009
E,Fortistar Methane Group ,13.2168272318561,308679,23355,E0095 ,MM Tajiguas Energy LLC,2009
E,Fortistar Methane Group ,14.6886831703765,141217,9614,E0101 ,MM Tulare Energy LLC,2009
E,Fortistar Methane Group ,19.0147747883918,1006414,52928,E0152 ,MM West Covina LLC,2009
E,Fortistar Methane Group ,13.4866705024933,281278,20856,E0154 ,MM Yolo Power LLC Facility,2009
E,Fortistar Methane Group ,16.1888904633697,114245,7057,E0204 ,MN Colton Genco LLC (Retired 2013),2009
E,Fortistar Methane Group ,13.2140141632501,177266,13415,E0209 ,MN Mid Valley Genco LLC,2009
E,Fortistar Methane Group ,13.8249083080848,173392,12542,E0206 ,MN Milliken Genco LLC (Retired 2014),2009
E,Fortistar Methane Group ,13.2986664923519,203443,15298,E0179 ,Newby Island I,2009
E,Fortistar Methane Group ,13.2745228316018,219773,16556,E0122 ,Newby Island II (Retired 2010),2009
E,G2 Energy (Ostrom Road) LLC ,15.1000370164723,163171,10806,E0237 ,Ostrom Road,2009
E,Gas Recovery Systems Inc ,32.6289671090594,169638,5199,E0075 ,San Marcos,2009
E,Gas Recovery Systems Inc ,27.1513577712311,420682.59375,15493.9799804688,E0094 ,Sycamore Landfill San Diego,2009
E,Global Ampersand LLC ,21.1632396949513,1096150,51795,E0018 ,Chowchilla II Biomass,2009
E,Global Ampersand LLC ,24.0056544631333,1171740,48811,E0007 ,El Nido Biomass,2009
E,HL Power Co ,14.9023421384537,2528540,169674,E0041 ,HL Power Company (Honey Lake),2009
E,IHI Power Services Corp ,21.9751694781649,2787770,126860,E0100 ,Pacific Ultrapower Chinese,2009
E,Los Angeles Department of Water & Power (LADWP) ,13.6801601423488,246024,17984,E0153 ,Bradley Landfill,2009
E,Madera Power LLC ,18.1617918741964,2457690,135322,E0050 ,Madera Power (offline 3/28/2012 - repowered 2013),2009
E,Marubeni Sustainable Energy Inc ,17.2336563335818,1965240,114035,E0037 ,DG Fairhaven Power Plant,2009
E,Monterey Regional Waste Mgmt Dist ,11.0393904257081,333224,30185,E0135 ,Marina Landfill Gas (Monterey Regional Waste Management Dst),2009
E,MRWPCA ,13.0963455149502,82782,6321,E0055 ,Monterey Regional Water Pollution Control Cogen,2009
E,Mt Lassen Power ,20.5032720473668,1184310,57762,E0056 ,Mount  Lassen Power (Retired 2011),2009
E,Orange County Sanitation District ,11.137525997353,471251,42312,E0025 ,Plant No 2,2009
E,Otay Landfill Gas LLC ,13.2904999141041,309456,23284,E0061 ,Otay 1 & 2 Power Station,2009
E,Otay Landfill Gas LLC ,13.4795695377891,326920,24253,E0300 ,Otay 3 Power Station,2009
E,Pacific Oroville Power Inc ,21.8846507352941,2857260,130560,E0064 ,Pacific Oroville Power Inc,2009
E,Pacific Recovery Corp ,13.6806082718881,176726.09765625,12918,E0125 ,Oxnard - Closed December 2009,2009
E,Pacific Recovery Corp ,12.9630928523714,77623,5988,E0144 ,Salinas - Closed August 2009,2009
E,Ridgewood Power Management LLC ,12.5318180491932,429503,34273,E0109 ,Brea Power Partners LP,2009
E,Rio Bravo ,15.3462286201097,2810140,183116,E0098 ,Rio Bravo Fresno,2009
E,Rio Bravo ,17.3974793855658,3154250,181305,E0099 ,Rio Bravo Rocklin,2009
E,SCS Energy ,21.1678748734878,92652,4377.00999999978,E0142 ,Penrose Landfill - Retired December 2005,2009
E,SERRF Joint Powers Authority ,17.5654665199238,4022000,228972,E0112 ,Southeast Resource Recovery,2009
E,SF Public Utilities Commisson ,0,0,0.100000001490116,E0110 ,Southeast Digester Gas Cogen Plant,2009
E,Sierra Pacific Industries Inc ,42.2971150366788,1285790,30399,E0174 ,SPI - Anderson,2009
E,Sierra Pacific Industries Inc ,23.6127814679816,2552400,108094,E0078 ,SPI - Burney,2009
E,Sierra Pacific Industries Inc ,20.919830209835,2612050,124860,E0004 ,SPI - Lincoln,2009
E,Sierra Pacific Industries Inc ,20.7243841742706,1149250,55454,E0084 ,SPI - Loyalton - Shut Down 08/20/2010,2009
E,Sierra Pacific Industries Inc ,24.640780460804,3561332,144530,E0081 ,SPI - Quincy,2009
E,Sierra Pacific Industries Inc ,32.5893871037044,1061860,32583,E0038 ,SPI - Sonora - Restarted 1/1/2012 (Shut Down 9/28/2009),2009
E,Sonoma County Department of Transportation and Public Works ,13.9411488231344,280192,20098.2001953125,E0195 ,Central LF (Sonoma) Phase I,2009
E,Sonoma County Department of Transportation and Public Works ,13.5836517045856,276392,20347.400390625,E0196 ,Central LF (Sonoma) Phase II,2009
E,Sonoma County Department of Transportation and Public Works ,12.1341819334569,27075,2231.29998779297,E0197 ,Central LF (Sonoma) Phase III,2009
E,South Orange County Wastewater Authority ,20.2938816449348,60699,2991,E0155 ,Aliso Water Management Agency,2009
E,Thermal Energy Dev Partner LP ,14.2412205470795,1893000,132924,E0096 ,Tracy Biomass Plant,2009
E,Toyon Landfill Gas Conversion LLC ,15.7187808896211,190826,12140,E0143 ,Toyon Landfill Gas Conversion LLC,2009
E,Wadham Energy LP ,14.2141203836986,2468680,173678,E0102 ,Wadham,2009
E,West Contra Costa Energy Recovery Inc ,12.2370419523704,165971,13563,E0137 ,Nove Power Plant,2009
E,Wheelabrator Technologies Inc ,15.2970158049284,6048180,395383,E0086 ,Wheelabrator Shasta,2009
E,WM Energy Solutions Inc ,15.5726905225333,208020,13358,E0207 ,El Sobrante Landfill,2009
E,WM Energy Solutions Inc ,11.6523282345982,137882,11833,E0208 ,Simi Valley Landfill,2009
G,Aera Energy LLC ,23.7778060834565,933374,39254,G0802 ,AERA San Ardo Cogen Facility,2009
G,Aera Energy LLC ,14.3493828026371,818374,57032,G0557 ,Coalinga Cogeneration Facility,2009
G,Aera Energy LLC ,16.4869462721227,937151,56842,G0599 ,Lost Hills Cogeneration Plant,2009
G,Aera Energy LLC ,11.4952369440726,5040420,438479,G0516 ,South Belridge Cogen Facility,2009
G,AES Alamitos LLC ,11.0464027226163,19319120,1748906,G0011 ,Alamitos,2009
G,AES Huntington Beach LLC ,11.194411443962,11712500,1046281,G0274 ,Huntington Beach (AES),2009
G,AES Redondo Beach LLC ,10.7565748614386,7308899,679482,G0490 ,Redondo Beach LLC_(AES),2009
G,Air Products and Chemicals Inc ,0,0,197158,G0078 ,Wilmington,2009
G,Algonquin Power Systems ,8.45968951046732,1066420,126059,G0536 ,Algonquin Power Sanger LLC,2009
G,Alliance Star Energy LLC ,12.4520376175549,39722,3190,G1017 ,Sheraton San Diego East Tower (shutdown August 2014),2009
G,Altagas Blythe Operations Inc ,7.39860760981727,10195740,1378062,G0787 ,Blythe Energy Project,2009
G,AltaGas Pomona Energy Inc ,10.0421158061524,1223200,121807,G0562 ,AltaGas Pomona Energy Inc (San Gabriel Cogeneration),2009
G,AltaGas San Joaquin Energy Inc ,10.5714615219863,641656,60697,G0832 ,Hanford Energy Park Peaker,2009
G,AltaGas San Joaquin Energy Inc ,10.4669829256369,578081,55229,G0867 ,Henrietta Peaker,2009
G,AltaGas San Joaquin Energy Inc ,12.727097260145,270349,21242,G0838 ,Tracy Peaker Plant (reconfigured from Peaker to CC 2012),2009
G,Applied Energy LLC ,10.9101888239241,3414780,312990,G0626 ,Naval Station Energy Facility,2009
G,Applied Energy LLC ,9.88206331337913,2817900,285153,G0399 ,North Island Energy Facility,2009
G,Applied Energy LLC ,7.50946079932723,1446600,192637,G0386 ,NTC MCRD Energy Facility,2009
G,B Braun Medical Inc ,15.2069523809524,638692,42000,G9100 ,B Braun Medical Inc,2009
G,Badger Creek Limited ,9.30497057207012,3369060,362071,G0040 ,Badger Creek Cogen,2009
G,Bear Mountain Limited ,9.03215236967826,3418200,378448,G0428 ,Bear Mountain Cogen,2009
G,Bicent (California) Malburg LLC ,8.05059355534474,6763360,840107,G0894 ,Malburg Power Plant,2009
G,Biola University ,11.3120610687023,148188,13100,G0054 ,Biola University,2009
G,Black Hills Energy Capital ,,0,0,G0415 ,Black Hills Ontario Facility -Retired February 2009,2009
G,Burbank Water and Power ,11.3361991760702,63290,5583,G0063 ,Lake 1,2009
G,Burbank Water and Power ,7.20045931947319,11261900,1564053,G0329 ,Magnolia,2009
G,Burbank Water and Power ,16.1972446971354,370350,22865,G0410 ,Olive,2009
G,C&H Sugar Company ,0,0,57174,G0509 ,C&H Sugar Plant,2009
G,Cabrillo Power I LLC (NRG West Coast Inc) ,13.2196411706578,9672243,731657,G0196 ,Encina,2009
G,Cabrillo Power II LLC (NRG West Coast Inc) ,19.0402366863905,16089,845,G0189 ,El Cajon,2009
G,Cabrillo Power II LLC (NRG West Coast Inc) ,16.6614105007798,96153,5771,G0289 ,Kearny,2009
G,Cabrillo Power II LLC (NRG West Coast Inc) ,18.2839575181666,32710,1789,G0360 ,San Diego Combustion Turbines - Miramar 1A 1B,2009
G,Calgren Renewable Fuels LLC ,40.1120697567692,437021,10895,G1020 ,Pixley Cogen Plant,2009
G,California Institute of Technology ,13.1213129227034,832298,63431,G0757 ,California Institute of Technology,2009
G,California Power Holdings LLC ,9.8920927750567,519048,52471,G0896 ,Chowchilla II Peaker,2009
G,California Power Holdings LLC ,9.91005005948773,441463,44547,G0897 ,Red Bluff,2009
G,California Resources Corporation ,12.7794162401439,4619120,361450,G0775 ,Elk Hills CoGeneration,2009
G,CalPeak Power - Border LLC ,10.9729462223689,199554,18186,G0853 ,Border - CalPeak Power,2009
G,CalPeak Power - Enterprise LLC ,10.8474616573535,182476,16822,G0845 ,Enterprise - CalPeak Power,2009
G,CalPeak Power - Panoche ,10.9127347892514,121426,11127,G0908 ,Panoche - CalPeak Power,2009
G,CalPeak Power - Vaca Dixon LLC ,10.7878922439313,145766,13512,G0909 ,Vaca Dixon - CalPeak Power,2009
G,CalPeak Power LLC ,10.7754218171975,358272,33249,G0998 ,Midway LLC - Starwood Power - CalPeak Power,2009
G,Calpine Corp & Bechtel Enterprise ,7.17245940109015,20368300,2839793,G0794 ,Metcalf Energy Center LLC,2009
G,Calpine Corporation - West Region ,10.1973550774291,744101,72970,G0866 ,Los Esteros Critical Energy Facility  LLC,2009
G,Calpine Corporation - West Region ,7.18414370467252,24388300,3394740,G0780 ,Los Medanos Energy Center LLC,2009
G,Calpine Corporation - West Region ,6.96770424768422,5427110,778895,G0785 ,Otay Mesa Generating Project,2009
G,Calpine Corporation - West Region ,7.45356320280342,17258420,2315459,G0779 ,Sutter Energy Center - Calpine Construction Finance Co,2009
G,Calpine Gilroy Cogen LP ,9.09927949988367,2385640,262179,G0229 ,Calpine Gilroy Cogen  L.P.,2009
G,Calpine King City Cogeneration LLC ,8.57186606778277,5374080,626944,G0019 ,Calpine King City Cogeneration  LLC,2009
G,Calpine Monterey Cogeneration Inc ,8.58045943475132,1323390,154233,G0661 ,Watsonville - (Non-Operational May 2011),2009
G,Cardinal Cogen ,11.1124629496115,4438940,399456,G0080 ,Cardinal Cogen - Retired 3/31/2015,2009
G,Central Valley Financing ,8.93949308710797,2748617,307469,G0085 ,Sacramento Carson - Carson Ice CG,2009
G,Cenveo Corporation ,13.2842136675619,222577,16755,G0028 ,Cenveo Anderson Lithograph (Shutdown May 2009),2009
G,Chalk Cliff Ltd ,9.11677183800097,3455840,379064,G0429 ,Chalk Cliff Cogen,2009
G,Chevron Business and Real Estate Services ,12.4942,187413,15000,G0101 ,Chevron Concord Cogeneration (Retired 7/27/2010),2009
G,Chevron North America Exploration and Production ,15.1838332936089,445934,29369,G0595 ,A Fee Cogeneration Plant - Indefinite Shutdown,2009
G,Chevron North America Exploration and Production ,,0,0,G0596 ,B Fee Cogeneration Plant - Indefinite Shutdown,2009
G,Chevron North America Exploration and Production ,15.2987254157171,181244,11847,G0597 ,C Fee Cogeneration Plant - Indefinite Shutdown,2009
G,Chevron North America Exploration and Production ,18.6528500285479,2352199,126104,G0100 ,Coalinga Cogeneration Plants,2009
G,Chevron North America Exploration and Production ,22.7878849522518,4032772,176970,G0102 ,Cymric Cogeneration Plants,2009
G,Chevron North America Exploration and Production ,11.3020889706678,3759120,332604,G0103 ,Kern River Eastridge Cogeneration Plant,2009
G,Chevron North America Exploration and Production ,19.9871091238092,1336518,66869,G0600 ,McKittrick Cogeneration Plant,2009
G,Chevron North America Exploration and Production ,15.8399840083956,633932,40021,G0601 ,North Midway Cogeneration Plant,2009
G,Chevron North America Exploration and Production ,12.407008691376,1160564,93541,G0558 ,Southeast Kern River Cogen,2009
G,Chevron North America Exploration and Production ,21.0457074251315,1244580,59137,G0107 ,Taft 26C Cogeneration Plant,2009
G,Chevron Products Co - NorCal ,14.3146849746677,14720220,1028330,G0104 ,Chevron Richmond Refinery Cogeneration,2009
G,Chevron Products Co - SoCal ,11.153339159881,11600220,1040067,G0105 ,Chevron El Segundo Refinery Cogeneration,2009
G,Childrens Hospital & Health ,13.9598779085199,315577,22606,G0109 ,Childrens Hospital #2,2009
G,City of Anaheim ,9.3575821627255,637504,68127,G0026 ,Anaheim CT,2009
G,City of Colton ,10.0863759371811,227357,22541,G0911 ,Agua Mansa Power Plant,2009
G,City of Glendale ,7.35670366923691,1328091,180528,G0236 ,Grayson,2009
G,City of Palm Springs ,9.99979785728724,49469,4947,G0119 ,Municipal Cogeneration Plant (Palm Springs),2009
G,City of Pasadena ,13.5755902651653,186868,13765,G0061 ,Broadway,2009
G,City of Pasadena ,11.7595241665417,1176364,100035,G0231 ,Glenarm,2009
G,City of Redding Electric Utility ,10.5907698806632,100284,9469,G0487 ,Redding Power,2009
G,City of Riverside Public Utilities Department ,9.35346637563663,899897,96210,G0923 ,Clearwater,2009
G,City of Riverside Public Utilities Department ,9.62400137938962,167448,17399,G0922 ,Riverside Energy Resource Center,2009
G,City of Riverside Public Utilities Department ,12.8960863697706,19112,1482,G0912 ,Springs Generation Project,2009
G,City of Roseville ,14.9363449691992,14548,974,G0382 ,Roseville,2009
G,City of Roseville ,8.0016407695809,5871620,733802,G0213 ,Roseville Energy Park (REP),2009
G,City of Santa Rosa Utilities Department ,5.13859784283513,66699,12980,G0077 ,Laguna Plant Cogen Facility,2009
G,City of Vernon ,13.0440251572327,2074,159,G0652 ,Vernon (includes H. Gonzales),2009
G,Clean Energy Systems Inc ,,0,0,G0006 ,CES Placerita Inc.  (CESP) - Retired December 2010,2009
G,Coalinga Cogeneration Company ,12.8752864844986,3921220,304554,G0131 ,Coalinga Cogeneration,2009
G,Colton Power LP ,13.867136151714,8058.47009277344,581.119995117188,G0842 ,Century (Alliance),2009
G,Colton Power LP ,13.7617782441117,8014.85998535156,582.400024414062,G0821 ,Drews - Agua Mansa (Alliance Colton),2009
G,ConocoPhillips ,9.49777890559861,3405970,358607,G0759 ,ConocoPhillips Los Angeles Refinery Wilmington Plant,2009
G,ConocoPhillips Company San Francisco Refinery ,12.7065007840012,4943210,389030,G0632 ,ConocoPhillips Company  San Francisco Refinery,2009
G,ConocoPhillips Company San Francisco Refinery ,2.5807348646646,296049,114715,G0630 ,Phillips66 - Carbon Plant,2009
G,Corn Products International Inc ,15.9043572590852,351868,22124,G0751 ,Ingredion Stockton Plant,2009
G,Corona Energy Partners Ltd ,9.57023850279585,2935240,306705,G0149 ,Corona Cogen,2009
G,County of Los Angeles ,8.76555543700715,1807440,206198,G0157 ,Pitchess Cogeneration Station,2009
G,CP Kelco US Inc ,12.4671426577053,1250230,100282,G0290 ,CP Kelco - San Diego Plant,2009
G,Creed Energy Center LLC ,10.2107962872496,125409,12282,G0918 ,Creed Energy Center  LLC,2009
G,Crockett Cogeneration LP ,11.7397962024612,8011730,682442,G0161 ,Crockett Cogeneration Project,2009
G,Delta Energy Center LLC ,7.30768386892165,36637000,5013490,G0783 ,Delta Energy Center  LLC,2009
G,Diamond Generating Corporation ,10.4593854128101,706270,67525,G0818 ,Indigo Generation LLC,2009
G,Diamond Generating Corporation ,10.5869317801433,632548,59748,G0819 ,Larkspur Energy LLC,2009
G,Double C Ltd ,10.446933645508,2605810,249433,G0176 ,Double C,2009
G,Dow Chemical Company ,14.7560526408637,2091154,141715,G0177 ,Pittsburg (Closed April 1  2010),2009
G,Duke Energy Moss Landing & Oakland LLC ,7.71547475932081,33841870,4386233,G0372 ,Moss Landing Power Plant,2009
G,Duke Energy Oakland LLC ,12.8449789646973,140447,10934,G0406 ,Oakland Power Plant,2009
G,Eco Services Operations LLC ,48,633360,13195,G0494 ,Rhodia - Martinez,2009
G,Eco Services Operations LLC ,37.6764483234626,846100,22457,G0495 ,Rhodia Dominguez Plant,2009
G,EF Oxnard Inc ,9.06393375453364,1791840,197689,G0180 ,EF Oxnard  Inc.,2009
G,El Segundo Power LLC ,12.0007861169379,6075830,506286,G0194 ,El Segundo Power Station (for Unit 3 and 4),2009
G,Elk Hills Power LLC ,7.00098617901249,24172445,3452720,G0799 ,Elk Hills Power  LLC,2009
G,Energia Azteca X Sociedad Anonima de Capital Variable ,7.50691334762825,17235280,2295921,G9787 ,La Rosita (INTERGEN  Mexicali  Mexico),2009
G,Energy Operations Group ,9.90089584861165,3442690,347715,G0366 ,Lake Shore Mojave  LLC (Retired 8/2013),2009
G,Energy Operations Group LLC ,8.3977130034263,3203400,381461,G0084 ,Carson Cogeneration Co,2009
G,Escondido Energy Center LLC ,15.8181315644002,57230,3618,G0924 ,Chula Vista Energy Center LLC,2009
G,Escondido Energy Center LLC ,16.0313125903423,21851,1363.02001953125,G0945 ,Escondido Energy Center  LLC,2009
G,Escondido Energy Center LLC ,9.45016354184919,1294370,136968,G0686 ,Yuba City Cogeneration Partners LP,2009
G,ExxonMobil Oil Corporation ,13.5080886407095,2302940,170486,G0363 ,ExxonMobil Torrance Refinery,2009
G,ExxonMobil Production Company ,10.4493640467793,3978773,380767,G0202 ,ExxonMobil Las Flores Canyon,2009
G,Foster Wheeler Martinez Inc / Martinez Cogen Limited Partnership ,10.1436947192392,7551930,744495,G0613 ,Martinez Cogen Limited,2009
G,Fresno Cogeneration Partners ,9.50603931540713,506616,53294.1199999973,G0384 ,Fresno Cogeneration Partners  LP,2009
G,Fresno Cogeneration Partners ,10.3358395989975,8248,798,G0904 ,Fresno Cogeneration Partners  LP PKR,2009
G,Frito-Lay Inc ,11.6810330142074,342850,29351,G0216 ,Frito-Lay (Kern Plant),2009
G,General Mills Operations Inc ,18.8876372852718,335350,17755,G0225 ,General Mills Operations Inc Lodi Plant,2009
G,Gilroy Energy Center LLC ,10.4325525040388,284141,27236,G0917 ,Feather River Energy Center,2009
G,Gilroy Energy Center LLC ,10.3285246676115,612151,59268,G0822 ,Gilroy Energy Center,2009
G,Goal Line LP ,8.65798429568226,2276920,262985,G0233 ,Goal Line LP,2009
G,Golden State Water Company (BVES) ,13.8318584070796,10941,791,G0930 ,Bear Valley Power Plant,2009
G,Goose Haven Energy Center LLC ,10.4081926893393,122723,11791,G0916 ,Goose Haven Energy Center,2009
G,Graphic Packaging International Inc ,10.7679186531656,2278890,211637,G0144 ,Altivity Packaging - Santa Clara,2009
G,Greenleaf Plants 1&2 ,8.26020611359965,1845900,223469,G0238 ,Greenleaf 1  Inc.,2009
G,Greenleaf Plants 1&2 ,9.54718946658356,2236200,234226,G0239 ,Greenleaf 2  Inc.,2009
G,Harbor Cogeneration Co ,11.6298418716877,269917,23209,G0246 ,Harbor Cogeneration Co,2009
G,High Desert Power Project LLC ,7.23244612539753,30112369,4163511,G0778 ,High Desert Power Project,2009
G,High Sierra Ltd ,10.4226111364122,2242800,215186,G0258 ,High Sierra,2009
G,Imperial Irrigation District ,,0,0,G0059 ,Brawley (Retired 12/31/2009),2009
G,Imperial Irrigation District ,16.2371336975838,81463,5017.080078125,G0130 ,Coachella,2009
G,Imperial Irrigation District ,12.5455466460975,6538350,521169,G0190 ,El Centro Generating Station,2009
G,Imperial Irrigation District ,10.0404884037003,458027,45618,G0931 ,Niland Gas Turbine Plant,2009
G,Imperial Irrigation District ,13.4453056925577,43644,3246.03999328613,G0504 ,Rockwood,2009
G,Inland Empire Energy Center ,7.04012756079421,12495100,1774840,G0868 ,Inland Empire Energy Center,2009
G,International Power Technology Inc ,15.821558915537,485532,30688,G0515 ,SRI International Cogen Project,2009
G,Intertie ,10,15140,1514,G1042 ,Pacific Palms Cogeneration (shutdown Dec 2014),2009
G,Johnson & Johnson Pharmaceutical Research & Development LLC ,11.0964720858338,122039,10998,G1018 ,Johnson & Johnson PR&D Plant,2009
G,JR Simplot Company ,9.41419270833333,144602,15360,G0128 ,Lathrop Plant,2009
G,Kern Front Ltd ,10.3726427200841,2546100,245463,G0292 ,Kern Front,2009
G,Kern River Cogeneration Co ,11.9239551203676,14794540,1240741,G0293 ,Kern River Cogeneration Co,2009
G,KES Kingsburg LP ,10.2899225655636,1126870,109512,G0286 ,Kingsburg Cogeneration,2009
G,King City Energy Center LLC ,10.1744888617638,166709,16385,G0823 ,King City Energy Center,2009
G,Kirkwood Meadows  ,14.9044374272893,89680,6017,G0801 ,Kirkwood Meadows PUD,2009
G,Kyocera America Inc ,11.3438848223375,234013,20629,G0298 ,Kyocera Project,2009
G,LA County ISD (Civic Center) ,14.1502058166313,1568240,110828.069946289,G0758 ,Civic Center Cogen,2009
G,LA County ISD (Health Services) ,14.6619498343587,309807,21130,G0899 ,Olive View Medical Center,2009
G,La Paloma Generating Co LLC ,7.18446647885191,45546500,6339580,G0781 ,La Paloma Generating,2009
G,Lambie Energy Center LLC ,10.468145661534,143445,13703,G0915 ,Lambie Energy Center,2009
G,LAX Airport ,15.102948417466,766822,50773,G0803 ,Central Utility Plant (LAX),2009
G,Linn Operating Company (Berry Petroleum LLC) ,13.0888914338067,1714383,130980,G0368 ,Berry Cogen Midway-Sunset 18MW,2009
G,Linn Operating Company (Berry Petroleum LLC) ,14.2492418505131,4308700,302381,G0638 ,Berry Cogen Midway-Sunset 38MW,2009
